Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap distance,X,Y,Z,Notes
499,0.84592462,0,0,26194.02734,-1267.94897,179.87355,497.8063,
499,0.85491413,0,0,26194.38867,-1272.51526,181.56714,491.40543,"Crosses finish line forward and backward when far away, still fine"
499,0.8649469,0,0,26194.79102,-1276.70715,183.27925,484.72714,
499,0.8759523,0,0,26195.23242,-1280.5144,185.00513,477.80322,
499,0.88787568,0,0,26195.71094,-1283.92493,186.74231,470.66089,
499,0.90066886,0,0,26196.22461,-1286.92688,188.48997,463.32654,
499,0.91428781,0,0,26196.77148,-1289.50891,190.24762,455.82559,
499,0.92868769,0,0,26197.34961,-1291.6615,192.01512,448.18405,
499,0.94382745,0,0,26197.95703,-1293.37585,193.7923,440.42752,
499,0.95966375,0,0,26198.5918,-1294.64526,195.57884,432.58206,
499,0.97615272,0,0,26199.25391,-1295.46484,197.37471,424.67462,
499,0.99325091,0,0,26199.93945,-1295.8313,199.17989,416.73215,
500,0.0110316,0,0,26200.6543,-1295.7428,200.99445,408.78156,
500,0.02935787,0,0,26201.39258,-1295.19873,202.8179,400.84912,
500,0.04809495,0,0,26202.14648,-1294.20093,204.64999,392.96179,
500,0.06719384,0,0,26202.91602,-1292.75293,206.49065,385.14645,
500,0.08660702,0,0,26203.69727,-1290.85913,208.33972,377.42938,
500,0.10628819,0,0,26204.48828,-1288.52563,210.19702,369.83655,
500,0.12618956,0,0,26205.29102,-1285.76074,212.06248,362.39377,
500,0.14626552,0,0,26206.09766,-1282.57361,213.93608,355.12616,
500,0.1664717,0,0,26206.91211,-1278.97473,215.81738,348.05795,
500,0.18675271,0,0,26207.72852,-1274.97827,217.71121,341.21716,
500,0.20706511,0,0,26208.54492,-1270.59302,219.62146,334.63043,
500,0.2273681,0,0,26209.36328,-1265.82886,221.54977,328.32269,
500,0.2476183,0,0,26210.17773,-1260.69934,223.49608,322.31723,
500,0.26776972,0,0,26210.98828,-1255.22168,225.45979,316.63596,
500,0.28777486,0,0,26211.79297,-1249.41541,227.44026,311.29974,
500,0.30758569,0,0,26212.5918,-1243.30151,229.43661,306.328,
500,0.32715449,0,0,26213.37891,-1236.90259,231.44789,301.73865,
500,0.34643248,0,0,26214.1543,-1230.24231,233.47343,297.54846,
500,0.36537099,0,0,26214.91797,-1223.34521,235.51244,293.77286,
500,0.38472053,0,0,26215.69531,-1216.54675,236.88475,289.64548,
500,0.40422845,0,0,26216.48047,-1209.93274,237.78383,285.24442,
500,0.42385083,0,0,26217.27148,-1203.72986,238.25446,280.3916,
500,0.44363329,0,0,26218.06641,-1197.92432,238.312,275.06085,
500,0.46348867,0,0,26218.86719,-1192.44312,238.03877,269.36041,
500,0.48322788,0,0,26219.66016,-1187.26807,237.5699,263.41504,
500,0.50272626,0,0,26220.44531,-1182.40894,236.99313,257.28549,
500,0.52190387,0,0,26221.2168,-1177.89014,236.36147,250.99094,
500,0.54069716,0,0,26221.97461,-1173.73828,235.71246,244.53746,
500,0.5590477,0,0,26222.71289,-1169.97815,235.07567,237.92891,
500,0.57689559,0,0,26223.43164,-1166.62903,234.47932,231.17529,
500,0.59418881,0,0,26224.12695,-1163.70728,233.94434,224.28464,
500,0.61088032,0,0,26224.79883,-1161.22485,233.48549,217.26599,
500,0.62692469,0,0,26225.44531,-1159.18872,233.11436,210.13312,
500,0.64227635,0,0,26226.0625,-1157.60242,232.84023,202.90401,
500,0.65689135,0,0,26226.65039,-1156.46753,232.66995,195.59888,
500,0.6707266,0,0,26227.20703,-1155.78503,232.60799,188.23895,
500,0.68374139,0,0,26227.73242,-1155.55518,232.65668,180.84636,
500,0.6958968,0,0,26228.2207,-1155.77783,232.81638,173.44362,
500,0.70715624,0,0,26228.67383,-1156.45154,233.08623,166.05444,
500,0.71748608,0,0,26229.08984,-1157.57471,233.46437,158.70288,
500,0.72685426,0,0,26229.4668,-1159.14526,233.94798,151.41338,
500,0.73523349,0,0,26229.80469,-1161.1593,234.53386,144.21129,
500,0.74259871,0,0,26230.09961,-1163.61255,235.21851,137.12222,
500,0.74892873,0,0,26230.35547,-1166.49951,235.99779,130.17181,
500,0.75420654,0,0,26230.56836,-1169.81323,236.86752,123.38609,
500,0.75842011,0,0,26230.73828,-1173.5448,237.82353,116.79127,
500,0.76156032,0,0,26230.86328,-1177.68396,238.86208,110.4138,
500,0.76362312,0,0,26230.94727,-1182.21887,239.97943,104.27989,
