Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap distance,X,Y,Z,Notes
532,0.85701203,532,532,27397.11328,12.3541,0.90349,6.8852,
532,0.88856417,532,532,27398.63281,12.24377,0.90334,5.3659,"Gets very close to track on the way back, still fine"
532,0.92117739,532,532,27400.20313,12.17732,0.90367,3.7955,
532,0.95484728,532,532,27401.82617,12.13742,0.90413,2.17423,
532,0.98955506,532,532,27403.49609,12.12881,0.90468,0.50298,
0,0.01523515,0,532,1.21908,12.15687,0.90513,-1.21878,
0,0.03738974,0,0,2.99184,12.22525,0.90541,-2.99115,
0,0.0601671,0,0,4.81443,12.33834,0.90555,-4.81334,
0,0.08331723,0,0,6.66685,12.52741,0.90577,-6.66535,
0,0.10684032,0,0,8.54911,12.81866,0.90621,-8.5472,
0,0.13064161,0,0,10.45363,13.23346,0.90698,-10.4513,
0,0.15457797,0,0,12.36896,13.78788,0.90822,-12.36621,
0,0.17860033,0,0,14.29118,14.49204,0.91008,-14.288,
0,0.2026132,0,0,16.21263,15.34849,0.91261,-16.20903,
0,0.22650841,0,0,18.12467,16.35701,0.91612,-18.12065,
0,0.25017542,0,0,20.01845,17.51625,0.92078,-20.01401,
0,0.27350423,0,0,21.88516,18.82436,0.92733,-21.88032,
0,0.29638624,0,0,23.71613,20.27916,0.93632,-23.71088,
0,0.31871432,0,0,25.50277,21.87817,0.94895,-25.49713,
0,0.3403827,0,0,27.23662,23.6187,0.96607,-27.2306,
0,0.36095858,0,0,28.88305,25.46824,0.98566,-28.87667,
0,0.37994814,0,0,30.40255,27.41858,1.00761,-30.39583,
0,0.39685467,0,0,31.75537,29.47406,1.03637,-31.74835,
0,0.40784249,0,0,32.63459,31.67537,0.85371,-32.62738,
0,0.41489801,0,0,33.19916,34.2961,0.58494,-33.19182,
0,0.41914186,0,0,33.53874,37.11546,0.23125,-33.53133,
0,0.42083919,0,0,33.67456,40.02171,-0.20616,-33.66712,
0,0.41985634,0,0,33.59591,42.96913,-0.72564,-33.58849,
0,0.41596067,0,0,33.28419,45.93532,-1.32533,-33.27684,
0,0.40894055,0,0,32.72246,48.90351,-2.00346,-32.71523,
0,0.39864069,0,0,31.89829,51.85608,-2.75873,-31.89124,
0,0.38511258,0,0,30.8158,54.76241,-3.59032,-30.80899,
0,0.36839882,0,0,29.4784,57.59357,-4.49754,-29.47189,
0,0.34854251,0,0,27.88955,60.32273,-5.47975,-27.88338,
0,0.32561657,0,0,26.05507,62.92398,-6.5363,-26.04931,
0,0.29973102,0,0,23.98377,65.37212,-7.66634,-23.97846,
0,0.27103028,0,0,21.6872,67.64296,-8.86877,-21.6824,
0,0.23969407,0,0,19.17975,69.71341,-10.14216,-19.17551,
0,0.2059325,0,0,16.47823,71.56186,-11.48396,-16.47458,
0,0.16997978,0,0,13.60138,73.16862,-12.88864,-13.59836,
0,0.13208877,0,0,10.56943,74.5164,-14.35018,-10.56708,
0,0.09252885,0,0,7.40394,75.59013,-15.86207,-7.40229,
0,0.05158427,0,0,4.12765,76.37745,-17.41741,-4.12672,
0,0.00954578,0,0,0.76383,76.8687,-19.00907,-0.76364,
532,0.94469225,0,0,27401.33594,77.05682,-20.62965,2.66321,
532,0.87268925,0,0,27397.86914,76.93741,-22.27168,6.1303,
532,0.80033106,0,0,27394.38477,76.50852,-23.92768,9.6145,
532,0.72807854,0,0,27390.9043,75.77043,-25.59029,13.09361,
532,0.65636462,0,0,27387.45117,74.72565,-27.25254,16.54678,
532,0.58559507,0,0,27384.04297,73.37856,-28.90785,19.95448,
532,0.51613903,0,0,27380.69727,71.73503,-30.5502,23.29893,
532,0.44833198,0,0,27377.43164,69.80209,-32.17412,26.56398,
532,0.38247541,0,0,27374.25977,67.58743,-33.77468,29.73511,
532,0.31883422,0,0,27371.19531,65.09957,-35.34805,32.79957,
532,0.25776455,0,0,27368.25391,62.34852,-36.88651,35.7402,
532,0.19959888,0,0,27365.45313,59.34304,-38.38263,38.541,
532,0.14463767,0,0,27362.80469,56.09206,-39.83035,41.18749,
532,0.09317039,0,0,27360.32617,52.60609,-41.2242,43.66575,
532,0.04546504,0,0,27358.0293,48.89617,-42.55994,45.96286,
532,0.00177536,0,0,27355.92578,44.97452,-43.8341,48.06661,
