Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap distance,X,Y,Z,Notes
396,0.99848002,400,399,20623.50977,-673.6759,289.54626,20.9515,"Spiral skip, just going off where the track ends"
397,0.01597595,400,399,20624.33008,-671.97394,287.6918,26.73112,Retired
397,0.03240137,400,399,20625.10156,-669.90387,286.01019,32.449,
397,0.04779363,400,399,20625.82422,-667.47778,284.49576,38.08755,
397,0.06219446,400,399,20626.5,-664.70789,283.14191,43.6292,
397,0.07564683,400,399,20627.13086,-661.6059,281.94214,49.05642,
397,0.09148147,400,399,20627.875,-658.87402,280.2702,54.56346,
397,0.10869989,400,399,20628.68359,-656.42029,278.2901,60.07896,
397,0.12686545,400,399,20629.53711,-654.14581,276.08243,65.58235,
397,0.1456798,400,399,20630.41992,-651.99329,273.70099,71.05527,
397,0.16484767,400,399,20631.32031,-649.86841,271.20547,76.47667,
397,0.18410385,400,399,20632.22266,-647.69391,268.64917,81.81984,
397,0.20346488,400,399,20633.13281,-645.45801,266.03125,87.08496,
397,0.2229671,400,399,20634.04883,-643.18689,263.3428,92.27718,
397,0.24262579,400,399,20634.9707,-640.90753,260.57834,97.40083,
397,0.26243457,400,399,20635.90039,-638.63721,257.73712,102.45819,
397,0.28239515,400,399,20636.83789,-636.38428,254.81834,107.452,
397,0.30251127,400,399,20637.7832,-634.15265,251.82141,112.38474,
397,0.32277912,400,399,20638.73438,-631.94409,248.74715,117.25776,
397,0.34319153,400,399,20639.69336,-629.75909,245.5972,122.07167,
397,0.36373988,400,399,20640.6582,-627.59796,242.37349,126.82674,
397,0.38441476,400,399,20641.62891,-625.46082,239.07816,131.52296,
397,0.40520635,400,399,20642.60352,-623.34729,235.71347,136.16011,
397,0.42610562,400,399,20643.58594,-621.25726,232.28163,140.73792,
397,0.44636574,400,399,20644.53711,-618.80621,228.96469,145.09984,
397,0.46634346,400,399,20645.47461,-616.13904,225.68367,149.31287,
397,0.48587236,400,399,20646.39063,-613.21802,222.47594,153.34846,
397,0.5049237,400,399,20647.28516,-610.02313,219.35193,157.19698,
397,0.52397627,400,399,20648.17969,-606.61249,216.2178,160.9257,
397,0.54284453,400,399,20649.06641,-603.00299,213.10756,164.51288,
397,0.56176239,400,399,20649.95508,-599.25684,209.97108,167.998,
397,0.58075315,400,399,20650.8457,-595.44763,206.79607,171.397,
397,0.59979784,400,399,20651.74023,-591.62213,203.58136,174.7142,
397,0.61922204,400,399,20652.65234,-587.94061,200.2457,178.03609,
397,0.63888007,400,399,20653.57422,-584.36371,196.82164,181.32968,
397,0.65896976,400,399,20654.51758,-581.20593,193.23288,184.71735,
397,0.67929709,400,399,20655.47266,-578.5127,189.51137,188.18217,
397,0.69973546,400,399,20656.43164,-576.23096,185.68843,191.6873,
397,0.72027302,400,399,20657.39648,-574.20575,181.78543,195.1832,
397,0.74091148,400,399,20658.36523,-572.34485,177.81377,198.6407,
397,0.76165813,400,399,20659.33984,-570.59332,173.77933,202.04292,
397,0.78252286,400,399,20660.31836,-568.91827,169.68497,205.38029,
397,0.80351543,400,399,20661.30469,-567.29993,165.53188,208.64758,
397,0.82464546,400,399,20662.29688,-565.72638,161.32037,211.84213,
397,0.84592175,400,399,20663.29492,-564.19,157.0504,214.96259,
397,0.86735195,400,399,20664.30078,-562.68628,152.72169,218.00848,
397,0.88794404,400,399,20665.26758,-560.60065,148.62834,220.53871,
397,0.90859485,400,399,20666.23828,-557.96027,144.57782,222.76637,
397,0.92949718,400,399,20667.21875,-554.90515,140.5121,224.7868,
397,0.95057923,400,399,20668.20898,-551.58203,136.42918,226.63696,
397,0.97172397,400,399,20669.20117,-548.08716,132.34393,228.3243,
397,0.99287164,400,399,20670.19531,-544.46832,128.26512,229.85155,
405,0.93314022,400,399,21468.06641,-540.74969,124.1985,231.21918,
405,0.92771101,400,399,21467.57031,-536.94434,120.14729,232.42755,
405,0.92102337,400,399,21466.96094,-533.06085,116.11164,233.47914,
405,0.91325188,400,399,21466.25,-529.10638,112.08489,234.38351,
405,0.90458739,400,399,21465.45898,-525.09314,108.06057,235.15146,
405,0.89613312,400,399,21464.6875,-521.09839,103.96738,235.88753,
405,0.88986963,400,399,21464.11719,-517.34015,99.7196,236.75916,
405,0.88590813,400,399,21463.75391,-513.87213,95.32753,237.77293,
405,0.88393015,400,399,21463.57422,-510.68353,90.80873,238.9059,
426,0.51251227,400,426,22473.65234,-507.6915,86.07725,240.05814,
426,0.51251113,400,426,22473.65234,-507.64523,85.87193,240.01541,
426,0.51251209,400,426,22473.65234,-507.55304,85.46159,239.93025,
426,0.51251686,400,426,22473.65234,-507.41513,84.84658,239.80284,
426,0.512523,400,426,22473.65234,-507.23157,84.02746,239.63322,
,,,,,,,,
,,,,,,,,
